sample_code,Treg_cluster
TCGA-XF-A8HG,1
TCGA-AB-2911,0
TCGA-29-1694,1
TCGA-IB-AAUV,0
TCGA-ER-A2NF,0
TCGA-H9-A6BY,1
TCGA-DX-AB3A,1
TCGA-BR-A4J5,0
TCGA-AC-A2BM,0
TCGA-38-A44F,0
TCGA-C5-A1M6,1
TCGA-HT-7601,1
TCGA-CR-7382,0
TCGA-VQ-A8P5,0
TCGA-4V-A9QR,0
TCGA-FX-A3TO,1
TCGA-BP-4768,0
TCGA-DJ-A13L,0
TCGA-GR-A4D5,0
TCGA-56-8503,0
TCGA-AJ-A3BF,1
TCGA-AB-2934,0
TCGA-AK-3425,0
TCGA-56-7223,1
TCGA-EL-A4KG,1
TCGA-RU-A8FL,1
TCGA-E2-A15G,1
TCGA-B7-A5TK,0
TCGA-BP-4784,1
TCGA-F7-8298,1
TCGA-XF-A8HD,0
TCGA-KD-A5QT,1
TCGA-DD-AACV,1
TCGA-4X-A9FB,0
TCGA-DJ-A3UK,1
TCGA-04-1356,1
TCGA-VQ-A94P,0
TCGA-B6-A0WT,1
TCGA-44-7660,0
TCGA-24-1548,1
TCGA-DU-6403,1
TCGA-G8-6324,0
TCGA-EL-A4K0,0
TCGA-J4-A67T,1
TCGA-VS-A9V4,1
TCGA-EE-A3AH,1
TCGA-DY-A1H8,1
TCGA-DJ-A2PZ,1
TCGA-CN-6016,0
TCGA-BA-5153,0
TCGA-BP-4341,0
TCGA-2G-AAHP,0
TCGA-77-6843,1
TCGA-WB-A81K,1
TCGA-VQ-A8DV,1
TCGA-B9-4117,0
TCGA-AK-3461,0
TCGA-CJ-4907,0
TCGA-CH-5737,1
TCGA-FJ-A3ZF,1
TCGA-UZ-A9Q0,1
TCGA-FE-A234,0
TCGA-CA-6719,0
TCGA-CD-5813,0
TCGA-EE-A29E,1
TCGA-VQ-AA6I,0
TCGA-D8-A27M,0
TCGA-UY-A9PD,1
TCGA-A8-A081,0
TCGA-CQ-6221,1
TCGA-V4-A9ED,1
TCGA-CH-5739,0
TCGA-WE-A8ZM,1
TCGA-MH-A856,0
TCGA-HU-8610,0
TCGA-69-7760,1
TCGA-46-3766,0
TCGA-G4-6626,1
TCGA-DD-AAEK,0
TCGA-CQ-7069,1
TCGA-ZM-AA0D,0
TCGA-33-4533,0
TCGA-04-1361,0
TCGA-B0-4852,0
TCGA-OR-A5LC,1
TCGA-VS-A8Q8,0
TCGA-G2-A2EL,1
TCGA-EJ-A65D,1
TCGA-NH-A6GB,0
TCGA-26-5135,1
TCGA-13-1497,0
TCGA-EO-A3AY,0
TCGA-AX-A3G1,0
TCGA-AZ-4614,1
TCGA-B0-4824,0
TCGA-QR-A70T,1
TCGA-E2-A15L,1
TCGA-BP-4345,0
TCGA-B0-5115,0
TCGA-DD-AACB,0
TCGA-DS-A0VN,0
TCGA-DB-A64R,1
TCGA-ZF-AA5H,0
TCGA-ER-A193,0
TCGA-ET-A25M,1
TCGA-CV-7183,1
TCGA-A6-3809,0
TCGA-VP-A87H,1
TCGA-G9-7521,0
TCGA-YL-A8HO,0
TCGA-46-3769,0
TCGA-AB-2873,0
TCGA-S9-A6U0,0
TCGA-CM-5864,0
TCGA-DX-A1KY,1
TCGA-ER-A19O,0
TCGA-HC-7079,0
TCGA-UF-A71B,0
TCGA-CZ-5451,0
TCGA-E2-A15H,1
TCGA-J4-AATZ,1
TCGA-E1-A7YQ,1
TCGA-D7-A4YX,0
TCGA-FV-A4ZQ,0
TCGA-BH-A0B0,0
TCGA-A8-A093,1
TCGA-AC-A62X,1
TCGA-D9-A4Z5,1
TCGA-BP-4758,0
TCGA-RB-AA9M,0
TCGA-DU-6405,1
TCGA-95-7567,0
TCGA-EB-A5UM,0
TCGA-EE-A2A1,0
TCGA-HW-7487,1
TCGA-CI-6624,0
TCGA-69-7764,0
TCGA-FY-A3YR,0
TCGA-UF-A7JH,0
TCGA-V4-A9F4,1
TCGA-HU-A4G2,0
TCGA-27-1834,1
TCGA-WB-A81D,1
TCGA-TN-A7HI,0
TCGA-ZF-AA54,0
TCGA-AC-A23G,0
TCGA-ZG-A9LB,0
TCGA-EW-A1J2,0
TCGA-67-6217,0
TCGA-MU-A8JM,0
TCGA-BJ-A4O9,1
TCGA-MX-A5UG,0
TCGA-CR-6477,0
TCGA-95-7944,0
TCGA-PZ-A5RE,0
TCGA-BP-4335,0
TCGA-C5-A2LY,0
TCGA-XF-A9ST,1
TCGA-A3-3385,1
TCGA-B0-5698,0
TCGA-BP-4173,0
TCGA-AY-A69D,0
TCGA-Q9-A6FU,0
TCGA-EA-A439,0
TCGA-G3-A6UC,1
TCGA-DX-A3U7,1
TCGA-FU-A23K,0
TCGA-L9-A7SV,0
TCGA-KQ-A41R,1
TCGA-HV-A5A6,1
TCGA-EA-A6QX,0
TCGA-VQ-A94T,1
TCGA-DX-A3UC,1
TCGA-IQ-7630,0
TCGA-XF-AAN3,0
TCGA-24-1425,0
TCGA-04-1332,1
TCGA-DA-A1HV,0
TCGA-YZ-A982,1
TCGA-EM-A3FL,1
TCGA-W5-AA2O,1
TCGA-BF-A1PV,1
TCGA-55-7283,0
TCGA-CN-A63U,1
TCGA-DD-A4NJ,1
TCGA-EO-A3B1,0
TCGA-BR-7958,0
TCGA-BP-5168,0
TCGA-KQ-A41Q,1
TCGA-AR-A24Z,1
TCGA-D9-A1X3,1
TCGA-44-8117,0
TCGA-S9-A7R2,1
TCGA-S9-A7J1,1
TCGA-TM-A84I,1
TCGA-D8-A145,0
TCGA-CR-6473,0
TCGA-AB-2860,0
TCGA-ND-A4WC,0
TCGA-BH-A42V,0
TCGA-BP-4331,0
TCGA-D8-A1XB,1
TCGA-LK-A4O2,0
TCGA-18-4086,0
TCGA-VB-A8QN,0
TCGA-ET-A3DU,0
TCGA-A2-A0YL,0
TCGA-AB-2984,1
TCGA-A7-A5ZX,1
TCGA-B2-5635,0
TCGA-BP-4162,0
TCGA-EW-A1P7,0
TCGA-AX-A2H4,0
TCGA-AR-A5QQ,0
TCGA-SQ-A6I4,1
TCGA-C5-A7CH,1
TCGA-E1-A7YJ,1
TCGA-GJ-A9DB,1
TCGA-BP-5009,0
TCGA-S3-AA15,0
TCGA-HZ-8519,0
TCGA-HI-7168,1
TCGA-BR-8081,0
TCGA-B4-5838,0
TCGA-06-5411,1
TCGA-06-0171,0
TCGA-CV-A45Z,0
TCGA-BR-8366,0
TCGA-53-7626,0
TCGA-66-2783,0
TCGA-55-8089,0
TCGA-SY-A9G5,0
TCGA-L5-A43M,0
TCGA-C8-A1HK,0
TCGA-BR-4362,0
TCGA-4Z-AA89,1
TCGA-26-5139,1
TCGA-3B-A9HV,1
TCGA-EJ-5525,1
TCGA-EK-A2RN,0
TCGA-D3-A3CF,0
TCGA-P6-A5OF,1
TCGA-EY-A548,1
TCGA-CV-A6JY,1
TCGA-B0-4828,0
TCGA-EE-A3J7,1
TCGA-DJ-A3UW,0
TCGA-5U-AB0D,0
TCGA-86-8673,0
TCGA-E2-A1IK,0
TCGA-CR-6478,0
TCGA-77-A5GB,0
TCGA-EJ-A65G,1
TCGA-A2-A0EW,0
TCGA-B6-A0IN,0
TCGA-A3-3380,0
TCGA-BP-5006,0
TCGA-HT-7690,1
TCGA-95-8494,0
TCGA-XU-A92O,0
TCGA-97-8171,1
TCGA-D3-A51R,1
TCGA-BP-4803,0
TCGA-QG-A5YW,0
TCGA-B8-5163,0
TCGA-D3-A3CB,0
TCGA-AF-3400,0
TCGA-13-0888,1
TCGA-ER-A3ES,1
TCGA-LN-A4MR,0
TCGA-CN-A499,0
TCGA-ET-A3DQ,0
TCGA-AB-2980,0
TCGA-CR-6482,0
TCGA-50-7109,0
TCGA-BF-AAP0,0
TCGA-DU-A7TJ,1
TCGA-GN-A264,1
TCGA-78-7220,0
TCGA-FY-A40N,0
TCGA-DX-A8BN,1
TCGA-AJ-A3I9,1
TCGA-E2-A2P5,0
TCGA-DD-AACZ,0
TCGA-44-6145,0
TCGA-PT-A8TR,1
TCGA-HT-8105,1
TCGA-BR-4256,0
TCGA-L5-A4OP,0
TCGA-CC-A7II,1
TCGA-AB-2913,0
TCGA-LN-A9FR,0
TCGA-DA-A3F5,1
TCGA-E2-A1B1,0
TCGA-3N-A9WC,0
TCGA-NQ-A57I,1
TCGA-A7-A3J0,0
TCGA-B5-A3S1,0
TCGA-N5-A4RD,1
TCGA-76-4928,1
TCGA-WC-A87Y,0
TCGA-55-8085,0
TCGA-D5-6538,1
TCGA-FS-A1YX,1
TCGA-BR-7901,0
TCGA-06-0644,1
TCGA-AB-2885,0
TCGA-BR-8078,0
TCGA-52-7622,0
TCGA-EK-A2RJ,0
TCGA-EJ-A7NG,1
TCGA-2G-AALN,0
TCGA-3A-A9IN,1
TCGA-EJ-7318,1
TCGA-2Y-A9HB,0
TCGA-F5-6864,0
TCGA-C4-A0F0,0
TCGA-ET-A3BP,1
TCGA-E1-A7YY,1
TCGA-ZM-AA0H,0
TCGA-EE-A2GU,0
TCGA-OR-A5KX,1
TCGA-HT-A619,1
TCGA-SN-A84Y,0
TCGA-CV-7247,1
TCGA-K4-AAQO,0
TCGA-BR-6565,0
TCGA-AB-2834,0
TCGA-CR-7385,0
TCGA-AB-2876,0
TCGA-EO-A22U,0
TCGA-A2-A0ES,0
TCGA-WK-A8XQ,1
TCGA-NJ-A4YF,0
TCGA-DA-A1I8,1
TCGA-CV-5439,0
TCGA-33-4547,0
TCGA-2G-AAHA,0
TCGA-R8-A6MK,1
TCGA-24-2298,1
TCGA-25-1631,1
TCGA-QR-A70X,1
TCGA-DU-A7TA,1
TCGA-C5-A1BM,0
TCGA-DU-6400,1
TCGA-QK-A8Z9,0
TCGA-AJ-A8CT,0
TCGA-NK-A5CT,0
TCGA-AR-A0U4,0
TCGA-Q1-A73R,1
TCGA-EL-A4JV,1
TCGA-24-1416,1
TCGA-AB-2996,0
TCGA-WB-A80P,1
TCGA-P5-A737,1
TCGA-VD-A8K9,1
TCGA-CM-6172,1
TCGA-3U-A98E,0
TCGA-OR-A5K4,1
TCGA-E7-A7DU,1
TCGA-CJ-4904,0
TCGA-14-0871,1
TCGA-A4-7583,0
TCGA-GU-A42R,1
TCGA-JY-A93C,0
TCGA-D5-6533,1
TCGA-VN-A88I,0
TCGA-RY-A83Y,1
TCGA-SJ-A6ZJ,1
TCGA-TT-A6YO,1
TCGA-WE-A8ZT,1
TCGA-CR-7371,0
TCGA-HC-A9TE,0
TCGA-YZ-A985,1
TCGA-AB-2979,0
TCGA-A8-A08C,1
TCGA-BP-5175,0
TCGA-HT-8564,1
TCGA-05-4403,0
TCGA-55-8097,0
TCGA-CR-7376,0
TCGA-LL-A7T0,0
TCGA-XC-AA0X,0
TCGA-DX-AB2Z,0
TCGA-CZ-5455,0
TCGA-VP-A872,0
TCGA-WE-AA9Y,0
TCGA-13-0883,0
TCGA-DD-AAVQ,0
TCGA-HT-7686,1
TCGA-LN-A7HW,1
TCGA-AB-2806,0
TCGA-2G-AAGZ,0
TCGA-B4-5834,0
TCGA-BA-6873,0
TCGA-85-8582,0
TCGA-AB-2867,0
TCGA-BH-A28Q,0
TCGA-CN-4725,1
TCGA-CD-8531,0
TCGA-OL-A66I,0
TCGA-DK-A1A3,0
TCGA-DS-A7WH,1
TCGA-ZJ-AAX4,0
TCGA-QK-AA3J,0
TCGA-24-2267,0
TCGA-ZB-A96F,0
TCGA-C5-A7CK,1
TCGA-D6-6823,1
TCGA-E1-A7YM,1
TCGA-DV-5567,1
TCGA-FS-A1YW,0
TCGA-J8-A42S,1
TCGA-UD-AABY,1
TCGA-FE-A22Z,1
TCGA-KQ-A41N,1
TCGA-A7-A13D,1
TCGA-D6-6824,0
TCGA-MQ-A6BR,0
TCGA-DH-A66F,1
TCGA-EW-A1OZ,0
TCGA-A3-3352,0
TCGA-F4-6460,0
TCGA-61-1919,0
TCGA-A2-A1FX,0
TCGA-60-2716,1
TCGA-KN-8421,1
TCGA-RW-A688,1
TCGA-E2-A10F,0
TCGA-AH-6897,1
TCGA-A7-A4SD,0
TCGA-XF-A9T6,1
TCGA-2G-AAG6,0
TCGA-EM-A2OY,1
TCGA-HZ-7926,0
TCGA-X7-A8DD,0
TCGA-EA-A1QS,0
TCGA-55-5899,0
TCGA-ET-A25N,1
TCGA-43-8118,0
TCGA-AB-2855,1
TCGA-DK-A2I4,0
TCGA-VD-A8KB,1
TCGA-HU-A4G9,1
TCGA-WN-AB4C,1
TCGA-EB-A553,0
TCGA-A6-2672,0
TCGA-EM-A4FU,1
TCGA-05-4397,0
TCGA-VP-A876,1
TCGA-DJ-A1QL,1
TCGA-DD-AAVU,1
TCGA-25-2393,1
TCGA-XD-AAUI,0
TCGA-F4-6463,0
TCGA-FV-A23B,0
TCGA-CS-5390,1
TCGA-S9-A6UA,1
TCGA-IS-A3KA,0
TCGA-55-7815,0
TCGA-E2-A1B5,0
TCGA-2G-AAM3,1
TCGA-2G-AAGY,0
TCGA-FU-A3WB,1
TCGA-ZB-A96B,0
TCGA-OY-A56P,1
TCGA-BH-A0DE,0
TCGA-32-2632,0
TCGA-AO-A0JM,0
TCGA-91-6830,0
TCGA-IM-A3U3,0
TCGA-E2-A14P,0
TCGA-ZG-A9L6,1
TCGA-FG-A87N,1
TCGA-E9-A227,0
TCGA-L5-A4OS,0
TCGA-OL-A5D7,0
TCGA-BF-AAP7,0
TCGA-VV-A829,1
TCGA-RZ-AB0B,1
TCGA-44-A4SS,0
TCGA-13-0901,1
TCGA-FR-A69P,1
TCGA-2L-AAQM,1
TCGA-DH-A66B,1
TCGA-FU-A3TQ,0
TCGA-2J-AABR,0
TCGA-A8-A07O,0
TCGA-B0-5693,1
TCGA-BP-4769,1
TCGA-GN-A8LN,1
TCGA-DA-A1I0,0
TCGA-CD-A4MI,0
TCGA-AJ-A3EK,0
TCGA-CV-5431,0
TCGA-BR-A4J2,0
TCGA-85-8350,0
TCGA-EM-A1YB,1
TCGA-DJ-A13U,1
TCGA-DD-A4NA,1
TCGA-IS-A3K6,0
TCGA-FB-A4P6,0
TCGA-BT-A42E,0
TCGA-CR-5249,0
TCGA-HT-A5R7,1
TCGA-44-7659,0
TCGA-CJ-6027,0
TCGA-EE-A180,1
TCGA-XK-AAJ3,1
TCGA-C8-A1HG,0
TCGA-AO-A0JA,0
TCGA-2J-AABV,1
TCGA-XM-A8RB,0
TCGA-A2-A4S0,1
TCGA-53-7813,0
TCGA-BJ-A0ZA,1
TCGA-13-0891,1
TCGA-33-4586,1
TCGA-G3-A7M8,1
TCGA-98-A539,0
TCGA-O2-A52S,0
TCGA-EB-A57M,0
TCGA-25-2397,1
TCGA-85-6175,0
TCGA-C5-A8XI,0
TCGA-EL-A3CY,0
TCGA-86-7713,1
TCGA-C5-A1BN,1
TCGA-CS-5394,1
TCGA-RT-A6Y9,1
TCGA-AB-2975,0
TCGA-QT-A69Q,1
TCGA-D7-A4YV,0
TCGA-KR-A7K7,0
TCGA-FW-A5DY,0
TCGA-CD-A48A,0
TCGA-DD-A4NV,1
TCGA-TS-A7P7,1
TCGA-B6-A0IE,1
TCGA-05-4382,0
TCGA-XN-A8T3,0
TCGA-ZP-A9CV,0
TCGA-BP-5181,0
TCGA-24-2281,0
TCGA-L5-A8NL,0
TCGA-N6-A4VG,1
TCGA-FP-8210,0
TCGA-AK-3453,0
TCGA-KM-8440,1
TCGA-FD-A43P,0
TCGA-25-2398,1
TCGA-ZJ-A8QO,0
TCGA-DH-A66D,1
TCGA-93-A4JQ,0
TCGA-BR-8364,0
TCGA-IG-A4QT,0
TCGA-CC-5260,0
TCGA-A3-3365,0
TCGA-HT-7877,1
TCGA-F5-6812,0
TCGA-CR-7401,0
TCGA-RP-A690,1
TCGA-CV-6940,1
TCGA-BQ-5876,1
TCGA-IR-A3LA,0
TCGA-OR-A5J1,1
TCGA-OL-A66J,1
TCGA-CN-5359,0
TCGA-77-8138,0
TCGA-QK-A652,0
TCGA-62-8394,0
TCGA-DE-A4M9,1
TCGA-DU-6542,1
TCGA-VQ-A922,0
TCGA-05-5428,1
TCGA-EE-A29D,1
TCGA-23-1024,1
TCGA-V1-A9OL,0
TCGA-BR-4267,0
TCGA-CW-5588,0
TCGA-D8-A1JI,1
TCGA-GM-A2D9,0
TCGA-OL-A5RX,0
TCGA-QQ-A5VD,0
TCGA-F9-A7VF,1
TCGA-13-1489,0
TCGA-EJ-7791,0
TCGA-A3-A8OU,0
TCGA-EW-A1OY,1
TCGA-BR-8683,0
TCGA-ER-A2NB,0
TCGA-30-1892,1
TCGA-E1-A7YU,1
TCGA-AR-A5QM,0
TCGA-W9-A837,1
TCGA-KC-A4BN,1
TCGA-VN-A88Q,1
TCGA-IK-7675,1
TCGA-SP-A6QG,1
TCGA-CQ-A4C7,0
TCGA-D1-A3JQ,1
TCGA-DX-AB37,0
TCGA-DJ-A2Q6,0
TCGA-BP-5201,0
TCGA-AL-A5DJ,0
TCGA-BJ-A3F0,1
TCGA-34-5236,0
TCGA-DU-7306,1
TCGA-C8-A26Z,1
TCGA-ET-A39I,1
TCGA-EJ-A46B,1
TCGA-EM-A2CU,0
TCGA-QH-A6X9,1
TCGA-G3-A7M7,1
TCGA-BP-5190,0
TCGA-2Z-A9JG,0
TCGA-L5-A4OW,0
TCGA-UY-A78O,1
TCGA-SX-A7SU,1
TCGA-EK-A3GK,0
TCGA-55-7911,0
TCGA-2G-AAG5,0
TCGA-CN-6997,1
TCGA-BT-A20T,0
TCGA-PG-A5BC,1
TCGA-30-1860,0
TCGA-D3-A2J6,0
TCGA-E2-A14S,0
TCGA-XX-A899,0
TCGA-A8-A06O,0
TCGA-HT-7611,1
TCGA-J8-A4HW,0
TCGA-D8-A1JM,0
TCGA-13-0714,0
TCGA-S9-A6TY,1
TCGA-DU-A7TB,1
TCGA-DC-6160,0
TCGA-BH-A0EI,1
TCGA-C8-A1HO,1
TCGA-63-A5MU,1
TCGA-CV-A6JM,1
TCGA-E9-A228,1
TCGA-E9-A1RA,0
TCGA-BR-8682,0
TCGA-4V-A9QL,0
TCGA-OL-A6VR,1
TCGA-O2-A52W,0
TCGA-BJ-A45G,1
TCGA-FB-A4P5,0
TCGA-19-2625,1
TCGA-DJ-A2Q2,1
TCGA-IB-A5SP,1
TCGA-IK-8125,1
TCGA-AR-A1AW,0
TCGA-WH-A86K,1
TCGA-D5-6530,0
TCGA-YC-A8S6,0
TCGA-MP-A4T9,0
TCGA-61-1995,0
TCGA-21-1075,1
TCGA-CR-6488,0
TCGA-BR-4279,0
TCGA-YL-A8SP,1
TCGA-EE-A183,0
TCGA-TS-A7P3,1
TCGA-E7-A5KF,1
TCGA-W2-A7HH,1
TCGA-B0-5106,0
TCGA-B0-4843,0
TCGA-HV-A7OL,0
TCGA-EW-A1OV,0
TCGA-DX-A3LW,1
TCGA-BB-4225,0
TCGA-DH-5141,1
TCGA-CV-5971,0
TCGA-D8-A1JF,0
TCGA-OL-A6VQ,0
TCGA-QT-A5XK,1
TCGA-G9-A9S0,0
TCGA-S4-A8RO,0
TCGA-C8-A273,1
TCGA-GS-A9TW,0
TCGA-AH-6644,0
TCGA-ZG-A9LS,0
TCGA-DJ-A2PT,0
TCGA-BB-7864,1
TCGA-C8-A132,0
TCGA-J9-A52B,0
TCGA-FG-A60L,1
TCGA-91-A4BD,0
TCGA-G2-A2EJ,0
TCGA-HT-A5RB,1
TCGA-GF-A769,1
TCGA-HC-7081,0
TCGA-DB-5280,1
TCGA-BH-A0EE,0
TCGA-QR-A6GU,1
TCGA-FD-A3SN,1
TCGA-B6-A0RQ,1
TCGA-OL-A66N,0
TCGA-DJ-A2PO,0
TCGA-G4-6303,1
TCGA-BR-8686,0
TCGA-50-5066,0
TCGA-KL-8341,1
TCGA-DJ-A13M,1
TCGA-MA-AA42,0
TCGA-XE-A8H5,0
TCGA-EM-A2CN,1
TCGA-S9-A7IX,1
TCGA-3B-A9HO,0
TCGA-AX-A2HC,0
TCGA-KS-A4I5,1
TCGA-YG-AA3N,0
TCGA-D8-A27W,0
TCGA-CF-A8HX,1
TCGA-HD-7754,1
TCGA-25-1871,1
TCGA-XU-A92T,0
TCGA-F7-A624,0
TCGA-C5-A8YQ,0
TCGA-G8-6326,0
TCGA-A8-A075,0
TCGA-WC-A883,1
TCGA-04-1357,0
TCGA-VQ-A91W,0
TCGA-G2-A3VY,1
TCGA-KC-A4BV,0
TCGA-59-2350,1
TCGA-DA-A3F8,0
TCGA-06-0221,1
TCGA-A2-A0CT,1
TCGA-B7-A5TJ,1
TCGA-32-1980,1
TCGA-AB-2944,0
TCGA-FG-5965,1
TCGA-US-A77G,1
TCGA-B6-A0RL,1
TCGA-X7-A8DF,0
TCGA-D6-A4Z9,0
TCGA-VQ-A8DT,0
TCGA-AZ-4682,1
TCGA-QK-A6IH,1
TCGA-55-7907,0
TCGA-KJ-A3U4,0
TCGA-VF-A8AD,0
TCGA-QC-A7B5,0
TCGA-QQ-A5VC,1
TCGA-95-7039,0
TCGA-DX-A3M2,0
TCGA-46-6026,0
TCGA-ZT-A8OM,0
TCGA-CL-4957,1
TCGA-64-1680,0
TCGA-D6-6827,0
TCGA-ZF-AA4X,1
TCGA-BR-8690,0
TCGA-CQ-7072,0
TCGA-J2-A4AE,0
TCGA-A2-A3Y0,0
TCGA-G4-6586,0
TCGA-E2-A570,1
TCGA-22-5473,0
TCGA-EW-A6SD,0
TCGA-24-1463,1
TCGA-DD-A73D,1
TCGA-EI-7004,0
TCGA-AA-3527,0
TCGA-DQ-7589,1
TCGA-BA-A4IF,1
TCGA-L5-A88W,1
TCGA-XM-AAZ2,0
TCGA-E2-A14W,1
TCGA-KS-A4I9,1
TCGA-SP-A6QK,1
TCGA-AD-6890,0
TCGA-CV-5440,1
TCGA-YL-A8S8,1
TCGA-ER-A19N,0
TCGA-DK-A3IK,1
TCGA-HZ-8636,0
TCGA-ER-A3ET,0
TCGA-EA-A3HR,0
TCGA-XF-AAMY,1
TCGA-5X-AA5U,1
TCGA-AD-6889,1
TCGA-AR-A256,1
TCGA-OR-A5JT,1
TCGA-CR-7391,0
TCGA-FY-A3NN,1
TCGA-07-0249,1
TCGA-KK-A6E7,1
TCGA-P5-A5F6,1
TCGA-A2-A0T3,1
TCGA-95-A4VN,0
TCGA-X7-A8M1,0
TCGA-ER-A42L,0
TCGA-2Z-A9JT,0
TCGA-VD-AA8S,1
TCGA-FD-A5C0,1
TCGA-86-8359,0
TCGA-21-1079,1
TCGA-WZ-A7V3,0
TCGA-BH-A0HN,1
TCGA-CN-5369,0
TCGA-DB-A64W,1
TCGA-K7-A5RF,0
TCGA-55-8614,0
TCGA-XK-AAJP,1
TCGA-61-2002,0
TCGA-AO-A03O,0
TCGA-AB-2950,0
TCGA-55-7574,0
TCGA-44-5644,1
TCGA-56-8082,1
TCGA-CV-A45T,0
TCGA-AR-A1AO,0
TCGA-NC-A5HJ,0
TCGA-ED-A8O5,1
TCGA-29-2425,1
TCGA-AN-A0FV,1
TCGA-IB-A7M4,0
TCGA-A3-3357,0
TCGA-AB-2952,0
TCGA-XF-A8HI,1
TCGA-DX-A8BS,1
TCGA-HC-A76W,1
TCGA-E2-A573,0
TCGA-DU-7007,1
TCGA-G9-A9S7,0
TCGA-HC-8216,0
TCGA-EJ-A8FN,0
TCGA-2G-AAFG,0
TCGA-95-7948,1
TCGA-CV-7252,0
TCGA-GV-A40E,0
TCGA-DD-AACQ,1
TCGA-73-4677,0
TCGA-BP-4977,0
TCGA-EW-A1J3,1
TCGA-ZJ-AB0H,0
TCGA-HW-7490,1
TCGA-CS-6188,1
TCGA-X7-A8M5,0
TCGA-50-5942,0
TCGA-A7-A0CD,1
TCGA-FW-A3I3,1
TCGA-DX-A3UA,1
TCGA-G2-A3IE,1
TCGA-68-A59I,0
TCGA-V4-A9F8,1
TCGA-CS-6668,1
TCGA-EE-A2MG,0
TCGA-BA-A6DB,0
TCGA-C5-A7X5,1
TCGA-CF-A47W,1
TCGA-DX-A8BP,0
TCGA-XF-AAN2,0
TCGA-58-A46M,0
TCGA-CZ-5453,1
TCGA-VS-A9U5,0
TCGA-D3-A8GV,1
TCGA-DC-6154,1
TCGA-29-1705,0
TCGA-S9-A6WG,1
TCGA-ZP-A9D1,0
TCGA-DX-A3UE,1
TCGA-DD-AADU,1
TCGA-EB-A6QY,1
TCGA-AR-A24X,0
TCGA-AB-2895,1
TCGA-29-1701,0
TCGA-B6-A0IO,0
TCGA-B9-4113,0
TCGA-QG-A5Z2,0
TCGA-FS-A1ZF,1
TCGA-HB-A5W3,1
TCGA-WE-A8ZY,1
TCGA-D6-8569,0
TCGA-2A-AAYO,0
TCGA-E2-A1IE,1
TCGA-23-1118,1
TCGA-G9-6364,1
TCGA-L5-A8NK,0
TCGA-G4-6294,1
TCGA-AB-2917,0
TCGA-2G-AAFL,0
TCGA-NA-A4R1,1
TCGA-66-2769,0
TCGA-09-1673,1
TCGA-FD-A3B5,1
TCGA-4Z-AA80,1
TCGA-78-7167,0
TCGA-78-8662,1
TCGA-CF-A3MF,1
TCGA-X7-A8DE,0
TCGA-C5-A1M7,0
TCGA-VQ-AA68,0
TCGA-86-8585,0
TCGA-RQ-AAAT,0
TCGA-50-6591,1
TCGA-DX-A8BG,0
TCGA-AN-A0AJ,0
TCGA-WK-A8XX,1
TCGA-BQ-7053,0
TCGA-AR-A24T,1
TCGA-24-1428,0
TCGA-ET-A4KQ,1
TCGA-D3-A1Q1,1
TCGA-QG-A5Z1,1
TCGA-23-1120,0
TCGA-D5-6923,1
TCGA-BR-A4PD,0
TCGA-AF-6655,1
TCGA-78-7153,0
TCGA-G9-6371,1
TCGA-DX-A7EF,1
TCGA-EM-A4FH,1
TCGA-D3-A8GR,1
TCGA-EE-A20I,0
TCGA-KU-A66S,0
TCGA-FL-A1YT,1
TCGA-C5-A905,0
TCGA-D8-A1J9,1
TCGA-Q1-A5R2,0
TCGA-IB-AAUR,0
TCGA-2X-A9D5,0
TCGA-DD-AADY,1
TCGA-HU-A4GT,0
TCGA-HT-7692,1
TCGA-CF-A3MI,1
TCGA-DJ-A2Q1,0
TCGA-B0-5099,1
TCGA-G4-6628,0
TCGA-YD-A9TA,0
TCGA-61-1914,0
TCGA-EM-A22K,1
TCGA-E2-A150,0
TCGA-AR-A251,0
TCGA-EL-A3GR,1
TCGA-SR-A6MX,1
TCGA-51-6867,0
TCGA-UD-AAC6,0
TCGA-TQ-A7RM,1
TCGA-MU-A51Y,0
TCGA-AO-A128,0
TCGA-DG-A2KH,1
TCGA-D5-6534,0
TCGA-ER-A19F,1
TCGA-VS-A8EB,0
TCGA-EB-A4XL,0
TCGA-V4-A9F1,1
TCGA-FY-A40L,0
TCGA-4Z-AA84,1
TCGA-55-7570,0
TCGA-78-7163,0
TCGA-2Y-A9GS,1
TCGA-DU-8161,0
TCGA-F1-6874,0
TCGA-D8-A1JE,1
TCGA-ZF-A9R2,1
TCGA-CV-7428,0
TCGA-LN-A9FP,0
TCGA-JY-A6FB,1
TCGA-LP-A4AX,0
TCGA-HV-A7OP,1
TCGA-A6-2683,0
TCGA-2G-AALG,0
TCGA-HC-A6AN,1
TCGA-05-4417,0
TCGA-78-8655,0
TCGA-ED-A7PX,1
TCGA-D3-A1Q5,1
TCGA-97-7554,0
TCGA-D3-A51K,0
TCGA-DD-AADN,0
TCGA-BB-8601,1
TCGA-SS-A7HO,1
TCGA-P5-A736,1
TCGA-2Y-A9H9,1
TCGA-EL-A4K9,1
TCGA-BQ-7045,1
TCGA-23-2077,1
TCGA-IN-A7NU,0
TCGA-CU-A0YO,0
TCGA-RC-A7SK,1
TCGA-EO-A3AS,1
TCGA-BR-A44T,0
TCGA-WK-A8XS,1
TCGA-J8-A3YE,1
TCGA-C8-A274,1
